device_id,timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,gravity_x,gravity_y,gravity_z,lux,lin_x,lin_y,lin_z,mag_x,mag_y,mag_z,battery,battery_status,screen_state,network_type,pressure,proximity,latitude,longitude,top_app,audio_isWiredHeadsetOn,audio_isBluetoothHeadsetConnected,audio_isBluetoothA2dpOutput,audio_isSpeakerOn,audio_ringerMode,audio_mediaVolume,audio_connectedBluetoothDevices,unlock,notif_pkg,notif_removed,screen_check,notif_count
726ad5d6e9bc2a42,2025-06-18 00:48:38,4.412365,-0.22971097,8.549556,-0.0001527162,-0.0003054324,-0.0001527162,4.4915,-0.254071,8.713912,81,0.0028438568,-0.002154544,0.0011854172,75.76875,48.787502,-99.00001,,,,,1002.40576,,37.3972969,126.9484367,,False,True,True,True,Silent,7,Galaxy Buds Pro (ADD5),,,,,
726ad5d6e9bc2a42,2025-06-18 00:48:43,,,,,,,,,,,,,,,,,47,,,,,,,,,,,,,,,,,,,,
726ad5d6e9bc2a42,2025-06-18 00:48:43,,,,,,,,,,,,,,,,,,DISCHARGING,,,,,,,,,,,,,,,,,,,
726ad5d6e9bc2a42,2025-06-18 00:48:48,4.412365,-0.2416751,8.551949,-0.0001527162,0.0003054324,-0.0001527162,4.4969873,-0.25755018,8.71098,81,-0.0040540695,-0.0037210584,-0.0042686462,75.75,49.443752,-97.50001,,,,,1002.3989,,37.3972911,126.9484148,,False,True,True,True,Silent,7,Galaxy Buds Pro (ADD5),,,,,
726ad5d6e9bc2a42,2025-06-18 00:48:58,4.4195433,-0.2416751,8.585447,0,-0.0001527162,-0.0001527162,4.491574,-0.2566578,8.7137985,79.9875,-0.0020723343,-0.0037721992,-0.0050296783,75.881256,49.237503,-98.26875,,,,,1002.38745,,37.3973019,126.9483984,,False,True,True,True,Silent,7,Galaxy Buds Pro (ADD5),,,,,
726ad5d6e9bc2a42,2025-06-18 00:49:08,4.4075794,-0.26081768,8.530413,0.0003054324,0.0009162972,-0.0001527162,4.4950814,-0.25760543,8.711962,78.975006,-0.008468628,-0.003981352,-0.0058116913,73.3125,48.43125,-97.03126,,,,,1002.38403,,37.3972582,126.9484248,,False,True,True,True,Silent,7,Galaxy Buds Pro (ADD5),,,,,
726ad5d6e9bc2a42,2025-06-18 00:49:18,4.426722,-0.2632105,8.563912,0,-0.0001527162,-0.0001527162,4.493698,-0.25695568,8.712693,83.97,-0.0020427704,-0.0056355,0.003780365,74.4,47.79375,-98.100006,,,,,1002.3994,,37.3973065,126.9484305,,False,True,True,True,Silent,7,Galaxy Buds Pro (ADD5),,,,,
726ad5d6e9bc2a42,2025-06-18 00:49:28,4.398008,-0.24885355,8.554341,0.0001527162,0.0003054324,-0.00076358096,4.4900136,-0.25302508,8.714709,81,0.00017595291,-0.005553469,-0.00065231323,75.46875,48.956253,-97.70625,,,,,1002.3884,,37.3972852,126.9484192,,False,True,True,True,Silent,7,Galaxy Buds Pro (ADD5),,,,,
726ad5d6e9bc2a42,2025-06-18 00:49:38,4.4147577,-0.24646074,8.5423765,0.0001527162,-0.0001527162,0,4.495666,-0.25939274,8.711607,81,-0.0001296997,-0.0011159778,-0.0015888214,76.162506,48.99375,-97.668755,,,,,1002.3938,,37.3972733,126.9483849,,False,True,True,True,Silent,7,Galaxy Buds Pro (ADD5),,,,,
726ad5d6e9bc2a42,2025-06-18 00:49:48,4.402794,-0.26081768,8.56152,0,0,0.0001527162,4.49168,-0.26033887,8.713634,82.012505,-0.0088329315,-0.0011950433,0.004368782,75.375,48.6375,-98.11875,,,,,1002.40845,,37.3972846,126.9484026,,False,True,True,True,Silent,7,Galaxy Buds Pro (ADD5),,,,,
726ad5d6e9bc2a42,2025-06-18 00:49:58,4.412365,-0.23449662,8.544769,0,-0.0006108648,0,4.49539,-0.25559378,8.711862,83.97,0.0023756027,-0.0030873716,0.000289917,66.693756,47.325,-95.662506,,,,,1002.41016,,37.397303,126.9484163,,False,True,True,True,Silent,7,Galaxy Buds Pro (ADD5),,,,,
726ad5d6e9bc2a42,2025-06-18 00:50:08,4.4195433,-0.2656033,8.549556,0.0001527162,0,-0.0003054324,4.4973173,-0.25886172,8.710771,79.9875,-0.0023589134,0.0010341704,-0.0010299683,75.168755,48.693752,-98.43751,,,,,1002.39746,,37.3972794,126.9483816,,False,True,True,True,Silent,7,Galaxy Buds Pro (ADD5),,,,,
726ad5d6e9bc2a42,2025-06-18 00:50:18,4.4051867,-0.2632105,8.554341,0.0003054324,0.0001527162,-0.0001527162,4.494944,-0.25723985,8.712043,83.025,0.0030708313,-0.002267778,-0.0012044907,74.8125,48.581253,-98.49375,,,,,1002.40576,,37.3972929,126.9483872,,False,True,True,True,Silent,7,Galaxy Buds Pro (ADD5),,,,,
726ad5d6e9bc2a42,2025-06-18 00:50:28,4.4075794,-0.2440679,8.537591,0.0001527162,0.0001527162,-0.0001527162,4.4935627,-0.25764695,8.712743,83.025,0.00029850006,-0.0021499097,0.00017356873,75.412506,48.825,-98.4,,,,,1002.3967,,37.3972975,126.948429,,False,True,True,True,Silent,7,Galaxy Buds Pro (ADD5),,,,,
726ad5d6e9bc2a42,2025-06-18 00:50:38,4.395615,-0.24885355,8.547162,0,0,0.0001527162,4.4893446,-0.2556406,8.714977,84.982506,-0.0018568039,-0.002020985,-0.0036239624,75.65625,48.956253,-98.5875,,,,,1002.39575,,37.397283,126.948411,,False,True,True,True,Silent,7,Galaxy Buds Pro (ADD5),,,,,
726ad5d6e9bc2a42,2025-06-18 00:50:49,4.3932223,-0.25842485,8.535198,0,0,-0.0001527162,4.4965725,-0.25746545,8.711197,82.012505,-0.0058875084,0.0017045736,-0.002456665,75.9,49.218754,-98.55,,,,,1002.39746,,37.3972824,126.9484067,,False,True,True,True,Silent,7,Galaxy Buds Pro (ADD5),,,,,
726ad5d6e9bc2a42,2025-06-18 00:50:58,4.4075794,-0.2416751,8.551949,0,0.0003054324,-0.0001527162,4.4954076,-0.2596093,8.711734,81,0.0038170815,4.6938658e-05,-0.0019273758,76.443756,49.125004,-98.887505,,,,,1002.3921,,37.3972674,126.9484027,,False,True,True,True,Silent,7,Galaxy Buds Pro (ADD5),,,,,
726ad5d6e9bc2a42,2025-06-18 00:51:08,4.4051867,-0.25603202,8.559127,-0.0004581486,-0.0003054324,0.0001527162,4.490086,-0.25819853,8.7145195,79.9875,-0.00011253357,-0.0010862052,-0.002878189,69.76875,47.79375,-95.8125,,,,,1002.41455,,37.3972733,126.9484245,,False,True,True,True,Silent,7,Galaxy Buds Pro (ADD5),,,,,
726ad5d6e9bc2a42,2025-06-18 00:51:18,4.4243293,-0.23688944,8.554341,0.0001527162,0.0003054324,0,4.4915905,-0.25726697,8.713771,84.982506,-0.0030345917,-0.0074073374,-0.0059900284,71.71875,47.79375,-98.006256,,,,,1002.4092,,37.3972913,126.9483982,,False,True,True,True,Silent,7,Galaxy Buds Pro (ADD5),,,,,
726ad5d6e9bc2a42,2025-06-18 00:51:29,4.4243293,-0.2727818,8.544769,-0.0004581486,0.0003054324,0.0001527162,4.4958005,-0.25780186,8.711584,78.975006,0.0032978058,-0.003271103,-0.0005044937,76.18125,49.031254,-98.43751,,,,,1002.4055,,37.3972915,126.9484171,,False,True,True,True,Silent,7,Galaxy Buds Pro (ADD5),,,,,
726ad5d6e9bc2a42,2025-06-18 00:51:38,4.429115,-0.25603202,8.580662,-0.0001527162,0,0.0003054324,4.4874916,-0.25337937,8.715998,82.012505,-0.0048599243,0.00011438131,0.0023994446,74.9625,48.562504,-98.475006,,,,,1002.42163,,37.3972831,126.9484054,,False,True,True,True,Silent,7,Galaxy Buds Pro (ADD5),,,,,
726ad5d6e9bc2a42,2025-06-18 00:51:44,,,,,,,,,,,,,,,,,46,,,,,,,,,,,,,,,,,,,,
726ad5d6e9bc2a42,2025-06-18 00:51:44,,,,,,,,,,,,,,,,,,DISCHARGING,,,,,,,,,,,,,,,,,,,
726ad5d6e9bc2a42,2025-06-18 00:51:48,3.5844483,-0.29192436,8.946764,0,0.0001527162,0.0003054324,3.7131145,-0.29883945,9.071596,29.025002,-0.061193943,0.013673097,0.018262863,17.925001,10.931251,-56.9625,,,,,1002.41187,,37.3972857,126.9484302,,False,True,True,True,Silent,7,Galaxy Buds Pro (ADD5),,,,,
726ad5d6e9bc2a42,2025-06-18 00:51:59,4.0031924,-0.27517462,8.774481,-0.0004581486,-0.0006108648,0.0001527162,4.0623317,-0.27733865,8.921375,81,0.00079393387,0.0026864111,-0.0018348694,24.618752,-2.53125,-66.3,,,,,1002.4226,,37.3972856,126.9484032,,False,True,True,True,Silent,7,Galaxy Buds Pro (ADD5),,,,,
726ad5d6e9bc2a42,2025-06-18 00:52:08,3.993621,-0.26081768,8.760123,-0.0003054324,-0.0006108648,0.0001527162,4.06537,-0.27805796,8.919969,85.995,-0.00463748,0.0054014623,-0.007949829,24.7875,-2.30625,-66.262505,,,,,1002.426,,37.3972827,126.9484195,,False,True,True,True,Silent,7,Galaxy Buds Pro (ADD5),,,,,
726ad5d6e9bc2a42,2025-06-18 00:52:19,3.9864426,-0.29192436,8.793623,0.0001527162,0,0,4.0611672,-0.27620813,8.921941,88.020004,-0.0020728111,0.0065401495,0.01777935,13.51875,-4.9500003,-62.8875,,,,,1002.44214,,37.3972789,126.9484287,,False,True,True,True,Silent,7,Galaxy Buds Pro (ADD5),,,,,
726ad5d6e9bc2a42,2025-06-18 00:52:29,3.9864426,-0.2632105,8.7984085,-0.0006108648,-0.0004581486,0.0004581486,4.0470366,-0.26750574,8.928624,85.995,-0.00080013275,0.003893882,0.0050086975,10.087501,-4.78125,-62.381252,,,,,1002.44995,,37.3973092,126.948425,,False,True,True,True,Silent,7,Galaxy Buds Pro (ADD5),,,,,
726ad5d6e9bc2a42,2025-06-18 00:52:39,3.991228,-0.2656033,8.784052,-0.00076358096,-0.0003054324,0.0004581486,4.0620623,-0.27472708,8.921578,96.997505,-0.002548933,0.006875217,-0.001499176,24.243752,-2.025,-66.58125,,,,,1002.4402,,37.3972598,126.948434,,False,True,True,True,Silent,7,Galaxy Buds Pro (ADD5),,,,,
726ad5d6e9bc2a42,2025-06-18 00:52:48,4.0007997,-0.26081768,8.817552,-0.0009162972,-0.0006108648,0.0010690134,4.0483627,-0.26843703,8.927995,96.997505,0.00031900406,0.00045761466,-0.0007266998,25.06875,-2.41875,-64.950005,,,,,1002.4475,,37.3972686,126.9484291,,False,True,True,True,Silent,7,Galaxy Buds Pro (ADD5),,,,,
726ad5d6e9bc2a42,2025-06-18 00:53:00,3.9984066,-0.26081768,8.79123,-0.0004581486,-0.0004581486,0.0003054324,4.0683184,-0.27701262,8.918656,44.010002,0.002272606,-0.00059115887,0.0015010834,26.025002,-1.5937501,-67.33125,,,,,1002.4326,,37.3972927,126.9484117,,False,True,True,True,Silent,7,Galaxy Buds Pro (ADD5),,,,,
726ad5d6e9bc2a42,2025-06-18 00:53:10,3.991228,-0.27996024,8.769695,0.0003054324,-0.0001527162,-0.0006108648,4.0691543,-0.2741309,8.9183655,76.005005,2.9087067e-05,-0.0067257285,0.0002708435,26.812502,-0.73125005,-66.9,,,,,1002.42944,,37.3972885,126.9484235,,False,True,True,True,Silent,7,Galaxy Buds Pro (ADD5),,,,,
726ad5d6e9bc2a42,2025-06-18 00:53:18,3.9744785,-0.26081768,8.781659,0.0003054324,0.0001527162,-0.0003054324,4.0561595,-0.2669686,8.9244995,85.995,0.0044424534,-0.002638191,-0.013464928,26.250002,-1.3687501,-66.65625,,,,,1002.4387,,37.3972956,126.9484059,,False,True,True,True,Silent,7,Galaxy Buds Pro (ADD5),,,,,
726ad5d6e9bc2a42,2025-06-18 00:53:28,4.007978,-0.2847459,8.743374,-0.0001527162,-0.0003054324,-0.0010690134,4.0716243,-0.27745578,8.917133,73.98,0.0030007362,0.003055811,-0.004673004,26.250002,-1.7625,-66.506256,,,,,1002.4509,,37.3973,126.9484279,,False,True,True,True,Silent,7,Galaxy Buds Pro (ADD5),,,,,
726ad5d6e9bc2a42,2025-06-18 00:53:38,4.0007997,-0.27517462,8.743374,0.0001527162,0.0001527162,-0.0009162972,4.0674634,-0.27390033,8.919144,73.98,0.0024175644,-0.0021694899,0.00028896332,26.643751,-2.2125,-66.9375,,,,,1002.4343,,37.3972993,126.9484288,,False,True,True,True,Silent,7,Galaxy Buds Pro (ADD5),,,,,
726ad5d6e9bc2a42,2025-06-18 00:53:48,3.993621,-0.28235307,8.776874,0.00076358096,0.0003054324,-0.0009162972,4.0789557,-0.2781792,8.913759,73.98,0.007165909,-0.0061236024,0.00092601776,26.062502,-1.44375,-66.225006,,,,,1002.45776,,37.3972952,126.9484249,,False,True,True,True,Silent,7,Galaxy Buds Pro (ADD5),,,,,
726ad5d6e9bc2a42,2025-06-18 00:53:56,3.9864426,-0.2727818,8.745767,0.0001527162,0,-0.0004581486,4.0799723,-0.27696264,8.913333,72.96751,0.0052890778,-0.00092613697,0.0032844543,25.5375,-1.5562501,-66.731255,,,,,1002.44556,,37.3972682,126.9484433,,False,True,True,True,Silent,7,Galaxy Buds Pro (ADD5),,,,,
726ad5d6e9bc2a42,2025-06-18 00:54:08,4.0007997,-0.26799613,8.740981,0.0003054324,-0.0001527162,-0.0004581486,4.0783725,-0.2780262,8.914032,71.01,-0.0037372112,-0.0002706945,-0.0041103363,26.306252,-1.7625,-67.59375,,,,,1002.4419,,37.3972798,126.9484462,,False,True,True,True,Silent,7,Galaxy Buds Pro (ADD5),,,,,
726ad5d6e9bc2a42,2025-06-18 00:54:19,3.9984066,-0.2727818,8.750552,0.0001527162,0.0001527162,-0.0004581486,4.07287,-0.27475643,8.916649,67.9725,0.0036859512,-0.00048941374,-0.007452965,25.500002,-1.8750001,-66.787506,,,,,1002.45044,,37.397296,126.9484077,,False,True,True,True,Silent,7,Galaxy Buds Pro (ADD5),,,,,
726ad5d6e9bc2a42,2025-06-18 00:54:27,4.0031924,-0.2847459,8.752945,-0.0001527162,0.0001527162,-0.0004581486,4.075332,-0.2818872,8.9153,72.96751,0.0060505867,-0.0029031634,-0.008353233,25.837502,-1.63125,-67.59375,,,,,1002.4502,,37.3973027,126.9483879,,False,True,True,True,Silent,7,Galaxy Buds Pro (ADD5),,,,,
726ad5d6e9bc2a42,2025-06-18 00:54:40,3.993621,-0.2847459,8.760123,0.0001527162,0.0001527162,-0.0004581486,4.074829,-0.27971092,8.9156,72.96751,0.0042099953,0.0025941133,-0.007815361,26.062502,-1.9312501,-66.95625,,,,,1002.4531,,37.3972953,126.9484147,,False,True,True,True,Silent,7,Galaxy Buds Pro (ADD5),,,,,
726ad5d6e9bc2a42,2025-06-18 00:54:45,,,,,,,,,,,,,,,,,45,,,,,,,,,,,,,,,,,,,,
726ad5d6e9bc2a42,2025-06-18 00:54:45,,,,,,,,,,,,,,,,,,DISCHARGING,,,,,,,,,,,,,,,,,,,
726ad5d6e9bc2a42,2025-06-18 00:54:50,4.0103707,-0.27517462,8.7577305,0.0003054324,0,-0.0006108648,4.072297,-0.27695987,8.916842,74.9925,0.00014209747,-0.0017197132,-0.0070323944,27.150002,-1.2,-67.05,,,,,1002.4612,,37.3972811,126.9484012,,False,True,True,True,Silent,7,Galaxy Buds Pro (ADD5),,,,,
726ad5d6e9bc2a42,2025-06-18 00:54:59,4.0127635,-0.26799613,8.760123,0.0001527162,0,0.0001527162,4.0763407,-0.2774319,8.914979,77.0175,0.00086927414,0.0021449924,0.00048351288,25.237501,-2.0062501,-65.025,,,,,1002.4585,,37.3973069,126.9484294,,False,True,True,True,Silent,7,Galaxy Buds Pro (ADD5),,,,,
726ad5d6e9bc2a42,2025-06-18 00:55:08,4.005585,-0.2632105,8.740981,-0.0001527162,-0.0004581486,-0.0003054324,4.0680494,-0.2771016,8.9187765,76.005005,0.00029349327,-0.00065356493,0.00381279,25.968752,-1.9125,-66.8625,,,,,1002.458,,37.3972885,126.9484233,,False,True,True,True,Silent,7,Galaxy Buds Pro (ADD5),,,,,
726ad5d6e9bc2a42,2025-06-18 00:55:18,3.9864426,-0.27517462,8.736196,0,0.0001527162,0.0001527162,4.0788393,-0.2786442,8.913798,74.9925,-0.0008687973,-0.0035263896,-0.008475304,26.550001,-0.7875,-66.39375,,,,,1002.46216,,37.3972902,126.9484106,,False,True,True,True,Silent,7,Galaxy Buds Pro (ADD5),,,,,
726ad5d6e9bc2a42,2025-06-18 00:55:28,3.9984066,-0.2632105,8.736196,-0.0001527162,0,0,4.0783725,-0.28088948,8.913942,73.98,0.00056648254,-0.0011170208,-0.008341789,26.250002,-1.40625,-67.106255,,,,,1002.48145,,37.3972906,126.9484138,,False,True,True,True,Silent,7,Galaxy Buds Pro (ADD5),,,,,
726ad5d6e9bc2a42,2025-06-18 00:55:38,3.9888353,-0.27996024,8.7266245,0.0003054324,0.0001527162,0,4.0768194,-0.27797946,8.914742,77.0175,-5.9604645e-05,-0.0011159182,-0.004196167,26.156252,-1.5562501,-66.600006,,,,,1002.4739,,37.3972771,126.948389,,False,True,True,True,Silent,7,Galaxy Buds Pro (ADD5),,,,,
726ad5d6e9bc2a42,2025-06-18 00:55:49,4.005585,-0.2632105,8.748159,-0.0001527162,0.0001527162,-0.0004581486,4.070564,-0.27516276,8.917689,73.98,0.00028467178,0.001105547,0.0022125244,25.425001,-1.725,-65.86875,,,,,1002.468,,37.3972842,126.9484012,,False,True,True,True,Silent,7,Galaxy Buds Pro (ADD5),,,,,
726ad5d6e9bc2a42,2025-06-18 00:56:00,4.0127635,-0.27517462,8.784052,0.0001527162,-0.0001527162,0,4.071768,-0.27665344,8.917093,73.98,-0.005865097,-0.00069767237,0.0026931763,26.831251,-1.63125,-66.3375,,,,,1002.4844,,37.3972772,126.9483933,,False,True,True,True,Silent,7,Galaxy Buds Pro (ADD5),,,,,
726ad5d6e9bc2a42,2025-06-18 00:56:07,,,,,,,,,,,,,,,,,,,,,,,,,데이터 수집 앱,,,,,,,,,,,,
726ad5d6e9bc2a42,2025-06-18 00:56:07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
726ad5d6e9bc2a42,2025-06-18 00:56:10,,,,,,,,,,,,,,,,,,,,,,,,,com.google.android.youtube,,,,,,,,,,,,
726ad5d6e9bc2a42,2025-06-18 00:56:09,4.007978,-0.27756742,8.748159,0,0.0001527162,-0.0001527162,4.075138,-0.2795755,8.915463,69.997505,-0.0014925003,0.0015381277,-0.005517006,26.831251,-0.71250004,-65.8125,,,,,1002.4846,,37.3972689,126.9483997,,False,True,True,True,Silent,7,Galaxy Buds Pro (ADD5),,,,,
726ad5d6e9bc2a42,2025-06-18 00:56:19,9.688539,0.22731815,2.251646,-0.5513055,0.25335616,0.008093959,9.611851,0.37187794,1.9090359,39.015003,0.01534462,-0.3670354,-0.25516546,-62.250004,5.11875,23.5125,,,,,1002.4602,,37.3972838,126.9484025,,False,True,True,True,Silent,7,Galaxy Buds Pro (ADD5),,,,,
726ad5d6e9bc2a42,2025-06-18 00:56:28,7.982456,0.0071784677,5.572884,0.035124727,0.024740024,-0.03695732,8.094648,-0.13108873,5.5344267,13.972501,0.02135086,-0.0058345497,-0.04287529,-50.5875,17.550001,-7.89375,,,,,1002.4636,,37.3972902,126.9484277,,False,True,True,True,Silent,7,Galaxy Buds Pro (ADD5),,,,,
726ad5d6e9bc2a42,2025-06-18 00:56:40,-0.20338993,-3.7830527,8.678768,0.28313583,0.38530296,-0.006261364,0.68323207,-4.773803,8.538993,4.9950004,0.68612057,0.7955489,0.3640709,-25.48125,12.337501,-35.456253,,,,,1002.4971,,37.3972794,126.9484016,,False,True,True,True,Silent,7,Galaxy Buds Pro (ADD5),,,,,
726ad5d6e9bc2a42,2025-06-18 00:56:48,-0.09571291,-4.520042,8.6548395,0.0003054324,0.005497783,-0.016340632,-0.12152706,-4.5669994,8.67745,4.9950004,-0.026878223,0.0067276955,-0.014302254,-22.95,11.493751,-37.59375,,,,,1002.4888,,37.3973001,126.9484317,,False,True,True,True,Silent,7,Galaxy Buds Pro (ADD5),,,,,
726ad5d6e9bc2a42,2025-06-18 00:56:58,-0.2847459,-3.871587,8.977871,0.008246674,0.009162972,-0.01924224,-0.32934,-3.9116707,8.986698,4.9950004,-0.02367863,-0.010553837,-0.0057640076,-26.156252,10.575001,-35.925003,,,,,1002.5127,,37.3972777,126.9483892,,False,True,True,True,Silent,7,Galaxy Buds Pro (ADD5),,,,,
726ad5d6e9bc2a42,2025-06-18 00:57:08,-0.47138608,-3.4480574,9.059227,0.016493348,-0.008093959,-0.0015271619,-0.47629884,-3.5433733,9.131704,4.9950004,0.046079516,-0.031379223,-0.0038871765,-22.29375,10.368751,-37.631252,,,,,1002.50146,,37.3972783,126.9484001,,False,True,True,True,Silent,7,Galaxy Buds Pro (ADD5),,,,,
726ad5d6e9bc2a42,2025-06-18 00:57:18,-0.5168497,-3.0939198,9.193225,0.042455103,-0.006261364,-0.02932151,-0.5793582,-3.1782506,9.259236,4.9950004,-0.009506583,-0.05906725,0.0028734207,-22.95,8.493751,-38.71875,,,,,1002.5139,,37.3972973,126.9484213,,False,True,True,True,Silent,7,Galaxy Buds Pro (ADD5),,,,,
726ad5d6e9bc2a42,2025-06-18 00:57:28,0.02871387,-0.09092726,9.643075,0,0.0001527162,-0.0004581486,0.01830424,-0.0910604,9.8062105,2.025,0.0021473616,0.0007736385,0.00072288513,-14.45625,1.5562501,-27.993752,,,,,1002.48975,,37.3972621,126.9484001,,False,True,True,True,Silent,7,Galaxy Buds Pro (ADD5),,,,,
726ad5d6e9bc2a42,2025-06-18 00:57:38,0.02632105,-0.083748795,9.650253,0.0001527162,0.0006108648,-0.0006108648,0.021854669,-0.09037011,9.806209,2.025,0.0054919384,0.0079422295,-0.008700371,-12.525001,2.98125,-28.81875,,,,,1002.5,,37.3972874,126.9483988,,False,True,True,True,Silent,7,Galaxy Buds Pro (ADD5),,,,,
726ad5d6e9bc2a42,2025-06-18 00:57:48,0.021535404,-0.076570325,9.652647,0.0001527162,0.0003054324,0.0001527162,0.024892729,-0.09151875,9.806192,2.025,0.0028356928,0.0036313012,-0.0044765472,-12.543751,2.2125,-29.025002,,,,,1002.4917,,37.3972938,126.9484055,,False,True,True,True,Silent,7,Galaxy Buds Pro (ADD5),,,,,
726ad5d6e9bc2a42,2025-06-18 00:57:59,0.021535404,-0.078963146,9.662218,0.0001527162,-0.0003054324,0.0004581486,0.023230664,-0.08979149,9.806211,2.025,0.0034341794,0.0033465177,-0.0029706955,-12.637501,2.2687502,-28.63125,,,,,1002.4885,,37.3972897,126.9484072,,False,True,True,True,Silent,7,Galaxy Buds Pro (ADD5),,,,,
726ad5d6e9bc2a42,2025-06-18 00:58:09,0.023928227,-0.0741775,9.65504,0.0003054324,0,0.0001527162,0.023116391,-0.09078362,9.806203,2.025,0.0011662338,-0.0063210875,-0.0052671432,-12.468751,2.5500002,-28.875002,,,,,1002.4885,,37.3972841,126.948415,,False,True,True,True,Silent,7,Galaxy Buds Pro (ADD5),,,,,
726ad5d6e9bc2a42,2025-06-18 00:58:19,0.033499517,-0.08135597,9.65504,0.0001527162,-0.0001527162,0.0001527162,0.023778005,-0.09029355,9.806206,2.025,0.0042749178,0.006869599,0.002251625,-12.95625,2.15625,-29.04375,,,,,1002.5,,37.3972851,126.9484203,,False,True,True,True,Silent,7,Galaxy Buds Pro (ADD5),,,,,
726ad5d6e9bc2a42,2025-06-18 00:58:29,0.016749758,-0.08135597,9.650253,0.0012217296,0.003817905,-0.0001527162,0.021675218,-0.09240015,9.8061905,2.025,-0.001526026,-0.0026384667,0.004184723,-13.200001,2.1750002,-28.800001,,,,,1002.49927,,37.3972873,126.9484064,,False,True,True,True,Silent,7,Galaxy Buds Pro (ADD5),,,,,
726ad5d6e9bc2a42,2025-06-18 00:58:39,0.031106694,-0.09810573,9.650253,-0.0003054324,-0.0001527162,0.0001527162,0.031149475,-0.09454038,9.806145,2.025,0.0018073693,-0.007423565,-0.0018424988,-12.918751,2.2125,-29.5125,,,,,1002.4944,,37.3972815,126.9483908,,False,True,True,True,Silent,7,Galaxy Buds Pro (ADD5),,,,,
726ad5d6e9bc2a42,2025-06-18 00:58:46,,,,,,,,,,,,,,,,,44,,,,,,,,,,,,,,,,,,,,
726ad5d6e9bc2a42,2025-06-18 00:58:46,,,,,,,,,,,,,,,,,,DISCHARGING,,,,,,,,,,,,,,,,,,,
726ad5d6e9bc2a42,2025-06-18 00:58:49,0.043070808,-0.09092726,9.650253,0.0003054324,0.0001527162,-0.0003054324,0.029497607,-0.094072446,9.806154,2.025,0.0017155576,0.0061593056,-3.0517578e-05,-13.031251,2.775,-28.781252,,,,,1002.51025,,37.3972748,126.9484041,,False,True,True,True,Silent,7,Galaxy Buds Pro (ADD5),,,,,
726ad5d6e9bc2a42,2025-06-18 00:58:59,0.03589234,-0.07178468,9.657433,0,-0.0001527162,-0.0003054324,0.031389426,-0.09382856,9.80615,4.9950004,0.0008678045,0.0035567358,-0.0008163452,-12.618751,2.4562502,-28.331251,,,,,1002.499,,37.3973013,126.9484323,,False,True,True,True,Silent,7,Galaxy Buds Pro (ADD5),,,,,
726ad5d6e9bc2a42,2025-06-18 00:59:09,0.031106694,-0.0741775,9.688539,-0.0003054324,-0.0004581486,0.0003054324,0.025346931,-0.09107872,9.806195,8.0325,-0.004838854,0.008501038,0.0046539307,-13.968751,0.82500005,-28.29375,,,,,1002.50806,,37.3972908,126.9484218,,False,True,True,True,Silent,7,Galaxy Buds Pro (ADD5),,,,,
726ad5d6e9bc2a42,2025-06-18 00:59:19,0.038285162,-0.069391854,9.65504,0,0.0013744457,0.0001527162,0.027447902,-0.09290825,9.806171,28.0125,0.0060718562,-0.007106714,-0.0026350021,-13.668751,1.6500001,-28.612501,,,,,1002.51514,,37.3972861,126.9483946,,False,True,True,True,Silent,7,Galaxy Buds Pro (ADD5),,,,,
726ad5d6e9bc2a42,2025-06-18 00:59:29,0.021535404,-0.07178468,9.676575,-0.0010690134,-0.0029016077,0.0003054324,0.02507781,-0.09058053,9.8062,13.0275,-0.004925428,0.0025772527,-0.0024375916,-12.975,2.1937501,-28.706251,,,,,1002.5088,,37.3972714,126.948444,,False,True,True,True,Silent,7,Galaxy Buds Pro (ADD5),,,,,
726ad5d6e9bc2a42,2025-06-18 00:59:39,3.8285162,-7.216753,9.688539,-0.09071342,0.10399973,3.1268642,0.85763836,-2.837735,9.347839,24.975,0.6037034,-1.9779303,-0.011047363,-24.206251,-0.15,-38.25,,,,,1002.5464,,37.3972738,126.9484022,,False,True,True,True,Silent,7,Galaxy Buds Pro (ADD5),,,,,
726ad5d6e9bc2a42,2025-06-18 00:59:49,0.1363909,-0.22492532,9.669396,0,0.0001527162,-0.0001527162,0.1301066,-0.22843584,9.803125,84.982506,-0.004571058,0.00070525706,-0.0027780533,-31.368752,7.2000003,-41.4375,,,,,1002.52295,,37.3972824,126.9483962,,False,True,True,True,Silent,7,Galaxy Buds Pro (ADD5),,,,,
726ad5d6e9bc2a42,2025-06-18 00:59:59,0.021535404,-0.2632105,9.667004,0.0001527162,0.0012217296,-0.0067195124,0.13673992,-0.2199014,9.803231,29.025002,0.019652456,0.020317659,0.005707741,-36.506252,1.1812501,-41.737503,,,,,1002.522,,37.3973029,126.9484135,,False,True,True,True,Silent,7,Galaxy Buds Pro (ADD5),,,,,
726ad5d6e9bc2a42,2025-06-18 01:00:09,0.19381863,-0.16271193,9.458828,-0.0001527162,-0.0010690134,0.0025961753,0.12665601,-0.22840405,9.803173,18.022501,-0.005595021,-0.0038001835,-0.056215286,-37.331253,0.54375005,-41.568752,,,,,1002.52466,,37.3972834,126.9483784,,False,True,True,True,Silent,7,Galaxy Buds Pro (ADD5),,,,,
